"comment_id","status_id","parent_id","sentence_number","sentence_id"
"10153754087278211_10153754210623211","92886373210_10153754087278211",-1,0,59812
"10153754087278211_10153754211518211","92886373210_10153754087278211",-1,0,18702
"10153754087278211_10153754233023211","92886373210_10153754087278211",-1,0,20267
"10153754087278211_10153754243003211","92886373210_10153754087278211",-1,0,29554
"10153754087278211_10153754250178211","92886373210_10153754087278211",-1,0,95256
"10153754087278211_10153754250178211","92886373210_10153754087278211",-1,1,14380
"10153754087278211_10153754251403211","92886373210_10153754087278211",-1,0,125288
"10153754087278211_10153754253133211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,103348
"10153754087278211_10153754254003211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,27609
"10153754087278211_10153754254428211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,155428
"10153754087278211_10153754254428211","92886373210_10153754087278211","10153754087278211_10153754205228211",1,75410
"10153754087278211_10153754263723211","92886373210_10153754087278211",-1,0,30237
"10153754087278211_10153754264258211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,37865
"10153754087278211_10153754264258211","92886373210_10153754087278211","10153754087278211_10153754205228211",1,119694
"10153754087278211_10153754264548211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,140309
"10153754087278211_10153754264548211","92886373210_10153754087278211","10153754087278211_10153754205228211",1,35497
"10153754087278211_10153754265668211","92886373210_10153754087278211",-1,0,36785
"10153754087278211_10153754266798211","92886373210_10153754087278211",-1,0,57530
"10153754087278211_10153754266798211","92886373210_10153754087278211",-1,1,96202
"10153754087278211_10153754272873211","92886373210_10153754087278211",-1,0,93404
"10153754087278211_10153754272873211","92886373210_10153754087278211",-1,1,57298
"10153754087278211_10153754273338211","92886373210_10153754087278211",-1,0,97210
"10153754087278211_10153754273563211","92886373210_10153754087278211",-1,0,131310
"10153754087278211_10153754282518211","92886373210_10153754087278211",-1,0,160983
"10153754087278211_10153754283143211","92886373210_10153754087278211",-1,0,173871
"10153754087278211_10153754285538211","92886373210_10153754087278211",-1,0,72494
"10153754087278211_10153754285538211","92886373210_10153754087278211",-1,1,135545
"10153754087278211_10153754285538211","92886373210_10153754087278211",-1,2,115332
"10153754087278211_10153754290898211","92886373210_10153754087278211",-1,0,17261
"10153754087278211_10153754291548211","92886373210_10153754087278211",-1,0,130085
"10153754087278211_10153754294508211","92886373210_10153754087278211",-1,0,106314
"10153754087278211_10153754294508211","92886373210_10153754087278211",-1,1,70748
"10153754087278211_10153754294508211","92886373210_10153754087278211",-1,2,122731
"10153754087278211_10153754296138211","92886373210_10153754087278211",-1,0,29224
"10153754087278211_10153754300758211","92886373210_10153754087278211",-1,0,12908
"10153754087278211_10153754303173211","92886373210_10153754087278211",-1,0,157377
"10153754087278211_10153754307338211","92886373210_10153754087278211",-1,0,58812
"10153754087278211_10153754307848211","92886373210_10153754087278211",-1,0,82932
"10153754087278211_10153754313663211","92886373210_10153754087278211",-1,0,111191
"10153754087278211_10153754319268211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,78182
"10153754087278211_10153754335318211","92886373210_10153754087278211",-1,0,160419
"10153754087278211_10153754354098211","92886373210_10153754087278211",-1,0,88707
"10153754087278211_10153754365173211","92886373210_10153754087278211",-1,0,51339
"10153754087278211_10153754389043211","92886373210_10153754087278211",-1,0,139371
"10153754087278211_10153754391528211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,104782
"10153754087278211_10153754395938211","92886373210_10153754087278211",-1,0,35867
"10153754087278211_10153754395938211","92886373210_10153754087278211",-1,1,118267
"10153754087278211_10153754422018211","92886373210_10153754087278211",-1,0,163276
"10153754087278211_10153754447883211","92886373210_10153754087278211",-1,0,120347
"10153754087278211_10153754468128211","92886373210_10153754087278211",-1,0,120512
"10153754087278211_10153754478773211","92886373210_10153754087278211",-1,0,143127
"10153754087278211_10153754485788211","92886373210_10153754087278211",-1,0,167665
"10153754087278211_10153754524753211","92886373210_10153754087278211",-1,0,41825
"10153754087278211_10153754555443211","92886373210_10153754087278211",-1,0,147827
"10153754087278211_10153754572808211","92886373210_10153754087278211",-1,0,142064
"10153754087278211_10153754580643211","92886373210_10153754087278211",-1,0,42994
"10153754087278211_10153754597848211","92886373210_10153754087278211",-1,0,53368
"10153754087278211_10153754607628211","92886373210_10153754087278211",-1,0,134423
"10153754087278211_10153754608328211","92886373210_10153754087278211",-1,0,87710
"10153754087278211_10153754629293211","92886373210_10153754087278211","10153754087278211_10153754613073211",0,40925
"10153754087278211_10153754631663211","92886373210_10153754087278211","10153754087278211_10153754283143211",0,149417
"10153754087278211_10153754632508211","92886373210_10153754087278211",-1,0,123429
"10153754087278211_10153754634928211","92886373210_10153754087278211","10153754087278211_10153754283143211",0,167550
"10153754087278211_10153754645493211","92886373210_10153754087278211",-1,0,114266
"10153754087278211_10153754649358211","92886373210_10153754087278211",-1,0,79204
"10153754087278211_10153754659363211","92886373210_10153754087278211",-1,0,132232
"10153754087278211_10153754661493211","92886373210_10153754087278211",-1,0,57939
"10153754087278211_10153754661493211","92886373210_10153754087278211",-1,1,163493
"10153754087278211_10153754661493211","92886373210_10153754087278211",-1,2,107466
"10153754087278211_10153754669823211","92886373210_10153754087278211",-1,0,92986
"10153754087278211_10153754671758211","92886373210_10153754087278211","10153754087278211_10153754649358211",0,27437
"10153754087278211_10153754673298211","92886373210_10153754087278211","10153754087278211_10153754669823211",0,33428
"10153754087278211_10153754683113211","92886373210_10153754087278211","10153754087278211_10153754649358211",0,88334
"10153754087278211_10153754694748211","92886373210_10153754087278211","10153754087278211_10153754283143211",0,31635
"10153754087278211_10153754701613211","92886373210_10153754087278211","10153754087278211_10153754613073211",0,22831
"10153754087278211_10153754707308211","92886373210_10153754087278211",-1,0,90296
"10153754087278211_10153754707308211","92886373210_10153754087278211",-1,1,21712
"10153754087278211_10153754708223211","92886373210_10153754087278211","10153754087278211_10153754572748211",0,150648
"10153754087278211_10153754715203211","92886373210_10153754087278211","10153754087278211_10153754613073211",0,165356
"10153754087278211_10153754764608211","92886373210_10153754087278211","10153754087278211_10153754707308211",1,94501
"10153754087278211_10153754764608211","92886373210_10153754087278211","10153754087278211_10153754707308211",2,13309
"10153754087278211_10153754922908211","92886373210_10153754087278211",-1,0,117265
"10153754087278211_10153754922908211","92886373210_10153754087278211",-1,1,18680
"10153754087278211_10153754983178211","92886373210_10153754087278211","10153754087278211_10153754572748211",0,167768
"10153754087278211_10153755018818211","92886373210_10153754087278211","10153754087278211_10153754272873211",0,118858
"10153754087278211_10153755052753211","92886373210_10153754087278211",-1,0,41853
"10153754087278211_10153755294838211","92886373210_10153754087278211","10153754087278211_10153754272873211",0,163476
"10153754087278211_10153755367133211","92886373210_10153754087278211",-1,0,132663
"10153754087278211_10153755478623211","92886373210_10153754087278211",-1,0,120469
"10153754087278211_10153755502633211","92886373210_10153754087278211",-1,0,168206
"10153754087278211_10153755506583211","92886373210_10153754087278211",-1,0,50240
"10153754087278211_10153755543433211","92886373210_10153754087278211",-1,0,144694
"10153754087278211_10153755547028211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,27207
"10153754087278211_10153755557563211","92886373210_10153754087278211",-1,0,59751
"10153754087278211_10153755557563211","92886373210_10153754087278211",-1,1,85064
"10153754087278211_10153755557563211","92886373210_10153754087278211",-1,2,27500
"10153754087278211_10153755557563211","92886373210_10153754087278211",-1,3,111562
"10153754087278211_10153755693078211","92886373210_10153754087278211",-1,0,120800
"10153754087278211_10153755693078211","92886373210_10153754087278211",-1,1,150526
"10153754087278211_10153755781348211","92886373210_10153754087278211",-1,0,52940
"10153754087278211_10153755884773211","92886373210_10153754087278211","10153754087278211_10153754300758211",1,18776
"10153754087278211_10153755884773211","92886373210_10153754087278211","10153754087278211_10153754300758211",1,82859
"10153754087278211_10153755884773211","92886373210_10153754087278211","10153754087278211_10153754300758211",1,93772
"10153754087278211_10153756020073211","92886373210_10153754087278211",-1,0,127613
"10153754087278211_10153756212113211","92886373210_10153754087278211","10153754087278211_10153754300758211",0,112908
"10153754087278211_10153756419723211","92886373210_10153754087278211",-1,0,134301
"10153754087278211_10153756444193211","92886373210_10153754087278211",-1,0,165233
"10153754087278211_10153756492808211","92886373210_10153754087278211",-1,0,166219
"10153754087278211_10153756492808211","92886373210_10153754087278211",-1,1,165722
"10153754087278211_10153756639853211","92886373210_10153754087278211",-1,0,43189
"10153754087278211_10153756749193211","92886373210_10153754087278211",-1,0,96173
"10153754087278211_10153756761083211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,172475
"10153754087278211_10153756866783211","92886373210_10153754087278211","10153754087278211_10153754205228211",0,35006
"10153754087278211_10153762041963211","92886373210_10153754087278211",-1,0,120721
"10153754339928211_10153755886838211","92886373210_10153754339928211",-1,0,73347
"10153754339928211_10153755887878211","92886373210_10153754339928211",-1,0,115468
"10153754339928211_10153755898008211","92886373210_10153754339928211",-1,0,46877
"10153754339928211_10153755898008211","92886373210_10153754339928211",-1,1,30631
"10153754339928211_10153755898108211","92886373210_10153754339928211",-1,0,94435
"10153754339928211_10153755900873211","92886373210_10153754339928211",-1,0,38364
"10153754339928211_10153755902008211","92886373210_10153754339928211",-1,0,130092
"10153754339928211_10153755902008211","92886373210_10153754339928211",-1,1,163348
"10153754339928211_10153755933088211","92886373210_10153754339928211",-1,0,57140
"10153754339928211_10153755933088211","92886373210_10153754339928211",-1,1,53653
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,0,117949
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,2,122996
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,3,114928
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,4,44073
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,5,28323
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,6,62486
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,7,140657
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,8,160832
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,9,36712
"10153754339928211_10153755944683211","92886373210_10153754339928211",-1,10,143763
"10153754339928211_10153755957278211","92886373210_10153754339928211",-1,0,81084
"10153754339928211_10153755957278211","92886373210_10153754339928211",-1,1,63007
"10153754339928211_10153755961678211","92886373210_10153754339928211",-1,0,63274
"10153754339928211_10153755962608211","92886373210_10153754339928211",-1,0,28001
"10153754339928211_10153755965308211","92886373210_10153754339928211",-1,0,128340
"10153754339928211_10153755966923211","92886373210_10153754339928211","10153754339928211_10153755957278211",0,128036
"10153754339928211_10153755967223211","92886373210_10153754339928211","10153754339928211_10153755900873211",0,149735
"10153754339928211_10153755973343211","92886373210_10153754339928211",-1,0,162166
"10153754339928211_10153755979313211","92886373210_10153754339928211","10153754339928211_10153755933088211",1,109545
"10153754339928211_10153755979313211","92886373210_10153754339928211","10153754339928211_10153755933088211",2,170616
"10153754339928211_10153755979313211","92886373210_10153754339928211","10153754339928211_10153755933088211",3,50915
"10153754339928211_10153755979313211","92886373210_10153754339928211","10153754339928211_10153755933088211",4,100208
"10153754339928211_10153755979313211","92886373210_10153754339928211","10153754339928211_10153755933088211",5,74897
"10153754339928211_10153755979583211","92886373210_10153754339928211",-1,0,126114
"10153754339928211_10153755981553211","92886373210_10153754339928211",-1,0,59919
"10153754339928211_10153755981973211","92886373210_10153754339928211",-1,0,76444
"10153754339928211_10153755983378211","92886373210_10153754339928211",-1,0,131125
"10153754339928211_10153755983378211","92886373210_10153754339928211",-1,1,25689
"10153754339928211_10153755988458211","92886373210_10153754339928211",-1,0,129014
"10153754339928211_10153756001448211","92886373210_10153754339928211","10153754339928211_10153755957278211",0,90742
"10153754339928211_10153756019638211","92886373210_10153754339928211",-1,0,60338
"10153754339928211_10153756028633211","92886373210_10153754339928211",-1,0,127990
"10153754339928211_10153756028633211","92886373210_10153754339928211",-1,1,44809
"10153754339928211_10153756039688211","92886373210_10153754339928211",-1,0,137469
"10153754339928211_10153756041248211","92886373210_10153754339928211",-1,0,140826
"10153754339928211_10153756041248211","92886373210_10153754339928211",-1,1,166098
"10153754339928211_10153756041248211","92886373210_10153754339928211",-1,2,84299
"10153754339928211_10153756041248211","92886373210_10153754339928211",-1,3,155201
"10153754339928211_10153756045098211","92886373210_10153754339928211","10153754339928211_10153755957278211",0,154308
"10153754339928211_10153756045098211","92886373210_10153754339928211","10153754339928211_10153755957278211",1,161368
"10153754339928211_10153756045098211","92886373210_10153754339928211","10153754339928211_10153755957278211",2,23838
"10153754339928211_10153756045243211","92886373210_10153754339928211",-1,0,122758
"10153754339928211_10153756045243211","92886373210_10153754339928211",-1,1,18419
"10153754339928211_10153756045243211","92886373210_10153754339928211",-1,2,29298
"10153754339928211_10153756045243211","92886373210_10153754339928211",-1,3,138182
"10153754339928211_10153756052588211","92886373210_10153754339928211","10153754339928211_10153755957278211",0,144566
"10153754339928211_10153756052588211","92886373210_10153754339928211","10153754339928211_10153755957278211",1,138655
"10153754339928211_10153756052588211","92886373210_10153754339928211","10153754339928211_10153755957278211",2,132183
"10153754339928211_10153756055688211","92886373210_10153754339928211",-1,0,137291
"10153754339928211_10153756055688211","92886373210_10153754339928211",-1,1,53682
"10153754339928211_10153756055688211","92886373210_10153754339928211",-1,2,127763
"10153754339928211_10153756065383211","92886373210_10153754339928211",-1,0,86531
"10153754339928211_10153756068218211","92886373210_10153754339928211","10153754339928211_10153755933088211",0,112073
"10153754339928211_10153756068218211","92886373210_10153754339928211","10153754339928211_10153755933088211",1,154813
"10153754339928211_10153756068693211","92886373210_10153754339928211","10153754339928211_10153756065383211",0,105093
"10153754339928211_10153756076508211","92886373210_10153754339928211",-1,0,38069
"10153754339928211_10153756099028211","92886373210_10153754339928211",-1,1,109553
"10153754339928211_10153756099028211","92886373210_10153754339928211",-1,2,165770
"10153754339928211_10153756099028211","92886373210_10153754339928211",-1,3,67620
"10153754339928211_10153756109848211","92886373210_10153754339928211",-1,0,145973
"10153754339928211_10153756149693211","92886373210_10153754339928211","10153754339928211_10153755944683211",0,100837
"10153754339928211_10153756149693211","92886373210_10153754339928211","10153754339928211_10153755944683211",1,72789
"10153754339928211_10153756149693211","92886373210_10153754339928211","10153754339928211_10153755944683211",2,56702
"10153754339928211_10153756149693211","92886373210_10153754339928211","10153754339928211_10153755944683211",3,172802
"10153754339928211_10153756210703211","92886373210_10153754339928211",-1,0,61167
"10153754339928211_10153756210703211","92886373210_10153754339928211",-1,1,113493
"10153754339928211_10153756210703211","92886373210_10153754339928211",-1,2,131788
"10153754339928211_10153756210703211","92886373210_10153754339928211",-1,3,46457
"10153754339928211_10153756260898211","92886373210_10153754339928211","10153754339928211_10153755957278211",0,38662
"10153754339928211_10153756260898211","92886373210_10153754339928211","10153754339928211_10153755957278211",1,165772
"10153754339928211_10153756307528211","92886373210_10153754339928211",-1,0,58751
"10153754339928211_10153756307528211","92886373210_10153754339928211",-1,1,85727
"10153754339928211_10153756356753211","92886373210_10153754339928211",-1,0,16227
"10153754339928211_10153756359123211","92886373210_10153754339928211",-1,0,24180
"10153754339928211_10153756368328211","92886373210_10153754339928211",-1,0,40788
"10153754339928211_10153756368328211","92886373210_10153754339928211",-1,1,88961
"10153754339928211_10153756447073211","92886373210_10153754339928211",-1,0,103826
"10153754339928211_10153756464778211","92886373210_10153754339928211",-1,0,50722
"10153754339928211_10153756507578211","92886373210_10153754339928211",-1,0,26595
"10153754339928211_10153756558303211","92886373210_10153754339928211",-1,0,49552
"10153754339928211_10153756574708211","92886373210_10153754339928211",-1,0,132152
"10153754339928211_10153756737793211","92886373210_10153754339928211",-1,0,92885
"10153754339928211_10153756795158211","92886373210_10153754339928211",-1,0,27697
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,0,27324
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,1,17049
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,2,96934
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,3,129394
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,5,66822
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,6,159526
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,7,150524
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,8,37038
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,10,115023
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,11,31519
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,12,33185
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,13,122802
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,14,170057
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,15,164576
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,16,77230
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,17,21841
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,18,160860
"10153754339928211_10153756829943211","92886373210_10153754339928211",-1,19,22464
"10153754339928211_10153756836693211","92886373210_10153754339928211","10153754339928211_10153756829943211",0,76909
"10153754339928211_10153756836693211","92886373210_10153754339928211","10153754339928211_10153756829943211",1,95942
"10153754339928211_10153756836693211","92886373210_10153754339928211","10153754339928211_10153756829943211",2,113423
"10153754339928211_10153756963293211","92886373210_10153754339928211",-1,0,85412
"10153754339928211_10153756963368211","92886373210_10153754339928211","10153754339928211_10153755957278211",0,172184
"10153754339928211_10153757046173211","92886373210_10153754339928211",-1,0,157569
"10153754339928211_10153757049853211","92886373210_10153754339928211",-1,0,15423
"10153754339928211_10153757278408211","92886373210_10153754339928211",-1,0,92985
"10153754339928211_10153757317588211","92886373210_10153754339928211",-1,0,89210
"10153754339928211_10153757317588211","92886373210_10153754339928211",-1,1,71662
"10153754339928211_10153757317588211","92886373210_10153754339928211",-1,2,156644
"10153754339928211_10153757621658211","92886373210_10153754339928211","10153754339928211_10153755973343211",0,139572
"10153754339928211_10153757904368211","92886373210_10153754339928211",-1,0,66097
"10153754339928211_10153757950003211","92886373210_10153754339928211","10153754339928211_10153757317588211",0,142494
"10153754339928211_10153757950003211","92886373210_10153754339928211","10153754339928211_10153757317588211",1,92322
"10153754339928211_10153757950003211","92886373210_10153754339928211","10153754339928211_10153757317588211",2,61323
"10153754339928211_10153757950003211","92886373210_10153754339928211","10153754339928211_10153757317588211",3,93609
"10153754339928211_10153757950003211","92886373210_10153754339928211","10153754339928211_10153757317588211",4,39965
"10153754339928211_10153757950003211","92886373210_10153754339928211","10153754339928211_10153757317588211",5,133370
"10153754339928211_10153757950003211","92886373210_10153754339928211","10153754339928211_10153757317588211",6,78880
"10153754339928211_10153757951723211","92886373210_10153754339928211","10153754339928211_10153756737793211",0,75322
"10153754339928211_10153757953708211","92886373210_10153754339928211","10153754339928211_10153756210703211",0,164401
"10153754339928211_10153757953708211","92886373210_10153754339928211","10153754339928211_10153756210703211",1,113643
"10153754339928211_10153759145108211","92886373210_10153754339928211","10153754339928211_10153756737793211",0,98895
"10153754339928211_10153759145108211","92886373210_10153754339928211","10153754339928211_10153756737793211",1,130426
"10153754339928211_10153759719748211","92886373210_10153754339928211",-1,2,13179
"10153754339928211_10153760213923211","92886373210_10153754339928211","10153754339928211_10153757317588211",0,47133
"10153754339928211_10153760213923211","92886373210_10153754339928211","10153754339928211_10153757317588211",1,50255
"10153754339928211_10153760213923211","92886373210_10153754339928211","10153754339928211_10153757317588211",2,145208
"10153754339928211_10153760213923211","92886373210_10153754339928211","10153754339928211_10153757317588211",3,32641
"10153754339928211_10153919844748211","92886373210_10153754339928211",-1,0,73376
"10153757810073211_10153759060263211","92886373210_10153757810073211",-1,0,147247
"10153757810073211_10153759060263211","92886373210_10153757810073211",-1,1,139331
"10153757810073211_10153759084568211","92886373210_10153757810073211",-1,0,99495
"10153757810073211_10153759085168211","92886373210_10153757810073211",-1,0,140348
"10153757810073211_10153759085168211","92886373210_10153757810073211",-1,1,159754
"10153757810073211_10153759115838211","92886373210_10153757810073211",-1,0,20452
"10153757810073211_10153759120853211","92886373210_10153757810073211",-1,0,37264
"10153757810073211_10153759489678211","92886373210_10153757810073211",-1,0,96376
"10153757810073211_10153759581618211","92886373210_10153757810073211","10153757810073211_10153759489678211",0,77146
"10153757810073211_10153759607393211","92886373210_10153757810073211","10153757810073211_10153759489678211",0,64203
"10153757810073211_10153759625948211","92886373210_10153757810073211","10153757810073211_10153759120853211",0,86523
"10153757810073211_10153919851258211","92886373210_10153757810073211",-1,0,130891
"10153757810073211_10154297517363211","92886373210_10153757810073211",-1,0,67932
"10153757810613211_10153760608443211","92886373210_10153757810613211",-1,0,91125
"10153757810613211_10153760749448211","92886373210_10153757810613211",-1,0,167410
"10153757810613211_10153760801698211","92886373210_10153757810613211",-1,0,88130
"10153757810613211_10153760840208211","92886373210_10153757810613211",-1,0,79544
"10153757810613211_10153760840208211","92886373210_10153757810613211",-1,1,158888
"10153757810613211_10153760928788211","92886373210_10153757810613211",-1,0,66858
"10153757810613211_10153760928788211","92886373210_10153757810613211",-1,1,31001
"10153757810613211_10153760946888211","92886373210_10153757810613211",-1,0,144834
"10153757810613211_10153760947378211","92886373210_10153757810613211",-1,0,28783
"10153757810613211_10153760955433211","92886373210_10153757810613211",-1,0,168027
"10153757810613211_10153760992218211","92886373210_10153757810613211",-1,0,144584
"10153757810613211_10153760992218211","92886373210_10153757810613211",-1,1,27852
"10153757810613211_10153760998133211","92886373210_10153757810613211",-1,0,43026
"10153757810613211_10153761543878211","92886373210_10153757810613211",-1,0,143300
"10153757810613211_10153763038803211","92886373210_10153757810613211","10153757810613211_10153760928788211",0,117289
"10153757810613211_10153763095718211","92886373210_10153757810613211","10153757810613211_10153760928788211",0,31345
"10153757810613211_10153763189018211","92886373210_10153757810613211","10153757810613211_10153760928788211",0,13688
"10153757810613211_10153763189018211","92886373210_10153757810613211","10153757810613211_10153760928788211",2,61871
"10153760641143211_10153760729788211","92886373210_10153760641143211",-1,0,82788
"10153760641143211_10153760771028211","92886373210_10153760641143211",-1,0,126217
"10153760641143211_10153760803698211","92886373210_10153760641143211",-1,0,103035
"10153760641143211_10153760856093211","92886373210_10153760641143211",-1,0,106438
"10153760641143211_10153760866343211","92886373210_10153760641143211",-1,0,136135
"10153760641143211_10153761086243211","92886373210_10153760641143211",-1,0,151329
"10153760641143211_10153761102858211","92886373210_10153760641143211",-1,0,52565
"10153760641143211_10153761252663211","92886373210_10153760641143211",-1,0,12425
"10153760641143211_10153761252663211","92886373210_10153760641143211",-1,1,151419
"10153760641143211_10153761406108211","92886373210_10153760641143211",-1,0,142696
"10153760641143211_10153761555528211","92886373210_10153760641143211",-1,0,50866
"10153760641143211_10153761590303211","92886373210_10153760641143211",-1,0,148295
"10153855155998211_10153855183048211","92886373210_10153855155998211",-1,0,58860
"10153855155998211_10153855221928211","92886373210_10153855155998211",-1,0,164536
"10153855155998211_10153855245638211","92886373210_10153855155998211",-1,0,60500
"10153855155998211_10153855245638211","92886373210_10153855155998211",-1,1,144046
"10153855155998211_10153855245638211","92886373210_10153855155998211",-1,2,26876
"10153855155998211_10153855251738211","92886373210_10153855155998211",-1,0,17398
"10153855155998211_10153855256143211","92886373210_10153855155998211","10153855155998211_10153855245638211",0,34407
"10153855155998211_10153855258093211","92886373210_10153855155998211","10153855155998211_10153855245638211",1,40119
"10153855155998211_10153855269808211","92886373210_10153855155998211","10153855155998211_10153855245638211",0,101239
"10153855155998211_10153855371953211","92886373210_10153855155998211",-1,0,26753
"10153855155998211_10153855374948211","92886373210_10153855155998211",-1,0,64487
"10153855155998211_10153855434853211","92886373210_10153855155998211",-1,0,154525
"10153855155998211_10153855889513211","92886373210_10153855155998211",-1,0,142070
"10153855155998211_10153855893183211","92886373210_10153855155998211",-1,0,38670
"10153855155998211_10153856046478211","92886373210_10153855155998211",-1,0,43191
"10153855155998211_10153856049683211","92886373210_10153855155998211","10153855155998211_10153855245638211",0,88118
"10153855155998211_10153856055463211","92886373210_10153855155998211","10153855155998211_10153855245638211",0,111308
"10153855155998211_10153856119513211","92886373210_10153855155998211","10153855155998211_10153855245638211",0,23158
"10153855155998211_10153856740583211","92886373210_10153855155998211","10153855155998211_10153855889513211",0,156113
"10153855155998211_10153856740583211","92886373210_10153855155998211","10153855155998211_10153855889513211",1,104470
"10153855155998211_10153856893233211","92886373210_10153855155998211",-1,0,104602
"10153855155998211_10153856991583211","92886373210_10153855155998211",-1,0,77524
"10153855155998211_10153857609133211","92886373210_10153855155998211",-1,0,128824
"10153855155998211_10153857609133211","92886373210_10153855155998211",-1,1,47935
"10153855155998211_10153857641998211","92886373210_10153855155998211",-1,0,153351
"10153855155998211_10153857724903211","92886373210_10153855155998211",-1,0,80933
"10153855155998211_10153858214058211","92886373210_10153855155998211","10153855155998211_10153855245638211",0,150863
"10153855155998211_10154163895828211","92886373210_10153855155998211","10153855155998211_10153855245638211",0,127629
"10153855155998211_10154163895828211","92886373210_10153855155998211","10153855155998211_10153855245638211",1,29109
"10153863671238211_10153863676148211","92886373210_10153863671238211",-1,0,107649
"10153863671238211_10153863676898211","92886373210_10153863671238211",-1,0,57250
"10153863671238211_10153863676898211","92886373210_10153863671238211",-1,1,19975
"10153863671238211_10153863677138211","92886373210_10153863671238211",-1,0,169612
"10153863671238211_10153863679343211","92886373210_10153863671238211",-1,0,50412
"10153863671238211_10153863679343211","92886373210_10153863671238211",-1,1,70606
"10153863671238211_10153863679943211","92886373210_10153863671238211",-1,0,170370
"10153863671238211_10153863680253211","92886373210_10153863671238211",-1,0,24490
"10153863671238211_10153863680653211","92886373210_10153863671238211",-1,0,71188
"10153863671238211_10153863680663211","92886373210_10153863671238211","10153863671238211_10153863679343211",0,159885
"10153863671238211_10153863681503211","92886373210_10153863671238211",-1,0,123884
"10153863671238211_10153863681628211","92886373210_10153863671238211",-1,0,125506
"10153863671238211_10153863682758211","92886373210_10153863671238211",-1,0,163590
"10153863671238211_10153863683398211","92886373210_10153863671238211",-1,0,76228
"10153863671238211_10153863683808211","92886373210_10153863671238211","10153863671238211_10153863677138211",1,166471
"10153863671238211_10153863683808211","92886373210_10153863671238211","10153863671238211_10153863677138211",2,53178
"10153863671238211_10153863684268211","92886373210_10153863671238211",-1,0,27387
"10153863671238211_10153863684888211","92886373210_10153863671238211","10153863671238211_10153863684268211",0,107471
"10153863671238211_10153863686638211","92886373210_10153863671238211",-1,0,75992
"10153863671238211_10153863690173211","92886373210_10153863671238211",-1,0,56474
"10153863671238211_10153863690483211","92886373210_10153863671238211",-1,0,120652
"10153863671238211_10153863691033211","92886373210_10153863671238211",-1,0,155224
"10153863671238211_10153863695318211","92886373210_10153863671238211","10153863671238211_10153863677138211",0,111650
"10153863671238211_10153863696628211","92886373210_10153863671238211",-1,0,33362
"10153863671238211_10153863697668211","92886373210_10153863671238211","10153863671238211_10153863677138211",0,29922
"10153863671238211_10153863698653211","92886373210_10153863671238211",-1,0,25910
"10153863671238211_10153863699248211","92886373210_10153863671238211",-1,0,19137
"10153863671238211_10153863699518211","92886373210_10153863671238211",-1,0,136052
"10153863671238211_10153863699798211","92886373210_10153863671238211","10153863671238211_10153863677138211",0,131383
"10153863671238211_10153863700203211","92886373210_10153863671238211","10153863671238211_10153863690483211",0,147917
"10153863671238211_10153863700338211","92886373210_10153863671238211","10153863671238211_10153863683398211",0,123502
"10153863671238211_10153863700523211","92886373210_10153863671238211",-1,0,123670
"10153863671238211_10153863701433211","92886373210_10153863671238211",-1,0,115356
"10153863671238211_10153863701633211","92886373210_10153863671238211",-1,0,77920
"10153863671238211_10153863702208211","92886373210_10153863671238211","10153863671238211_10153863690483211",0,153760
"10153863671238211_10153863702228211","92886373210_10153863671238211","10153863671238211_10153863677138211",0,15494
"10153863671238211_10153863702228211","92886373210_10153863671238211","10153863671238211_10153863677138211",1,88816
